artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
status,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_STATUS_20260703.json,604eec231f6295141e72ca0db1012b5fda2805b450316962df3189acd095e66c,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
event_rows,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_EVENT_ROWS_20260703.csv,2cd6235b593785358f03596bd2bba245dc9b37ff8020283aa38013fe2f4000a3,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
window_comparisons,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_WINDOW_COMPARISON_ROWS_20260703.csv,4f791a32f1f3de43bd7b8a9ac84d1706d547f88a27808f3bb185e3f835f1a27d,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
route_window_summary,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_ROUTE_WINDOW_SUMMARY_ROWS_20260703.csv,c6e159bed6cea0469b30057a02e63fe9fab1d00a44c4f6def3a7ea86ccf2fdd4,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
answer_axis,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_ANSWER_AXIS_ROWS_20260703.csv,0a815d8ed12686ddace5a24d2a1d2df93bcb27c2c937ff95033b6596eaa207c6,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
validation,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_VALIDATION_ROWS_20260703.csv,01f9420e7674987c4fcc9ffdae3b3ac9830dfe9ecd6c51bab8201dcfd3758126,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
source_lock,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_SOURCE_LOCK_20260703.csv,768da37e2cbef6a4145adc94df4b558d3f914871d19a6af2b482eae371bf8ef1,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
dirty_context,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_DIRTY_CONTEXT_20260703.csv,b7388ca2f330d8faf8f5480da47f30b5b256c26546685b57e84527480e2e48aa,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
failures,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_FAILURES_20260703.csv,9c6dede68bea170f6b8704524891fe8a91051f2da11bf22518bfcbb94b27f009,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
report_json,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_REPORT_20260703.json,4d1f3f770d3a03888d35b2919472351e9c91a269054b5d698c8a1066cc2ba322,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
manifest,reports/joint_interface_20260703/NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_MANIFEST_20260703.csv,SELF_MANIFEST_NOT_SELF_HASHED_BY_DESIGN,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
master_report,reports/600_NODI_SIDEWALL_CANDIDATE_ENVELOPE_ANNULUS_WINDOW_SWEEP_20260703.md,e4d8766215092362a6baa23534f21883467b25c7c7623bdf09914eae32137ab4,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",annulus_window_sweep_context_not_probability_not_selection
