artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_STATUS_20260703.json,fc209e0030d80a4b4cc5f89cc5975434d6bfa1138e1b792c11151ca04c69d0b5,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_REPORT_20260703.json,c48af98942bbb265ec713b75a7f4c6ce491b1fe2feea1e4c3524ba5195eb201b,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_WIDTH_TRAJECTORY_ROWS_20260703.csv,f7dc91e5328af25cd92dc8c374b88f5b826e8a44c3e3b5df887984c98a906463,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_RESPONSE_SURFACE_ROWS_20260703.csv,10cc8acbc51f5d108e8392b635adfdb257bfe9c7a2af5f6475bf385cddbd0862,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_DIMENSION_POLICY_ROWS_20260703.csv,8d3ba58683e5308dd16f792fb0f420c407954c56598016bdae79ce4daa6f21b2,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_ANNULUS_POLICY_ROWS_20260703.csv,0e1828603895fda408537a466059101a56d2988dc7ab5b77944ec2e3bb244649,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_QUESTION_ROWS_20260703.csv,5993da01b49b7b5b44d8f3469324205cba58da2b8e9ef9d333d6abdc53b49aef,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_VALIDATION_ROWS_20260703.csv,5d1745c0397b4624946e0f915a097cf3d64a32406f28ad4e627b1944ec1efa66,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_SOURCE_LOCK_20260703.csv,1eeb7dc9f61afa4bba46fb806cce273145799f6d30f8dda0fcb973f8b1d4daa5,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_DIRTY_CONTEXT_20260703.csv,9ff78ec46e826166e9bb4a1306ec4cd5321ec8bf09dddba53c0a230b84ae789c,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703,reports/611_NODI_SIDEWALL_MONOTONIC_WIDTH_POLICY_20260703.md,ff77b7f2d7504e95b2f80703d6579c50d73e0778277dbe65ef75e6f6aabf0f8a,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection
