artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_STATUS_20260703.json,c035a7ba85eb5f169569a6c5fdb9f97918e685d80cbfce80ee1c9b336c675152,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_REPORT_20260703.json,b2757b4d61b5740a0ecc8c6a35b77eceea6b23e52b343b717e502bed9148154e,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_COMSOL_SOURCE_INVENTORY_20260703.csv,fe6efd6a190c697d9a3d01bf72c9f33b77d3e0fbdf4c4fb9273eb5fd4fcbf677,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_DISTRIBUTION_MODEL_ROWS_20260703.csv,07e3a24b0cd5ffc068ef3832bb4369a6eac18fe53512c378b6f5ce447dc3b067,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_ROUTE_DISTRIBUTION_BINDING_ROWS_20260703.csv,93a06f430a9f7c257407525fff01aba06445df64572158f3cec2d8e583c0f0da,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_QUESTION_IMPACT_ROWS_20260703.csv,5fc3aaf963d269e7734177ab2714bcba932a46cecaa829d330606e1e73e1a91a,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_RECOMPUTE_QUEUE_ROWS_20260703.csv,8f3a73ade303b945b11e3713ffb99f05157ebd03361b7a901d3b97ac447694f7,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_VALIDATION_ROWS_20260703.csv,ae3ca671b811395502123b618dc4a4ba3e5e07196b76faf82867c9ef9c8277a7,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_SOURCE_LOCK_20260703.csv,b2eeaba1c8a3dd4035738ab6af2d2ba30178d209698f979b6fd897af18677a85,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_COMSOL_CROSS_SECTION_DISTRIBUTION_BRIDGE_DIRTY_CONTEXT_20260703.csv,9fb0f71f39baa04c06be29bd00faebe7668198e719615f93d005f2170ba64a02,bridge the 604 sidewall dimension/annulus/interference result lock to COMSOL-v4-aligned cross-section distribution weighting and full NODI recompute planning,"treating COMSOL descriptor rows as an exact P(x,u) probability grid, final route conclusion, final yield/detection result, q_ch weighting, true W_eff, or production runtime ingestion from this bridge artifact",distribution_bridge_and_recompute_queue_not_final_probability_result
