artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_STATUS_20260703.json,4cf7ca3b55a9ecd1242f372172a5d67c417cc8533be5fb3e86bfa6091ffdf341,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_REPORT_20260703.json,369ecfbe79f7beeda5bdcf7d0c3c8a64b5a829d00fc1a6e42f5fd0316c04e1ac,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_EXTENSION_ANCHOR_ROWS_20260703.csv,688e0236cbe8f625c44b6481bea83a00397e7fcdaf40bd29b7555ca2739b966c,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_EXTENDED_WIDTH_EVENT_ROWS_20260703.csv,b70065e8e68a43563936c332e611fe93664b911d79dc2e36622dee0dfb375335,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_WEIGHTED_EXTENDED_WIDTH_EVENT_ROWS_20260703.csv,9f34c1d653d31648d858e9107d11a9e9e1a68e64149027192583acde78307fc1,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_EXTENDED_WIDTH_SUMMARY_ROWS_20260703.csv,eba5018e503fbef26cc04c7311c628c43444b39e15866c237311b3add34c948b,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_EXTENDED_DIMENSION_CONTEXT_ROWS_20260703.csv,9015ab1cf6f6090ca2d1062320b53ddb7cc90d490b14dbd3f214fc63c221742f,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_QUESTION_ROWS_20260703.csv,bd4d48c99705e8194377877c11510e2464b1615a55993e8bb86dcb2f0702d983,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_FAILURE_ROWS_20260703.csv,c593bcd359803816301c6a2fe506497147bd8f13a9761201055ede6afa8f1d53,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_20260703,reports/joint_interface_20260703/NODI_SIDEWALL_EXTENDED_WIDTH_ENVELOPE_VALIDATION_ROWS_20260703.csv,02a6f7f8c240ddd3b8d6ddf8b695f988f33845c1f56532e05944cb7643c96281,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection
