metric_id,observed_value,candidate_acceptance,proof_acceptance,current_status,source_artifact,next_action,claim_boundary,allowed_use,blocked_use
support_violation_rows,0,must_equal_0,must_equal_0,candidate_and_proof_threshold_met_not_registered,timeseries_ess_candidate,bind_to_clean_reviewed_commit_and_authorization,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
nonconverged_reflection_rows,0,must_equal_0,must_equal_0,candidate_and_proof_threshold_met_not_registered,timeseries_ess_candidate,bind_to_clean_reviewed_commit_and_authorization,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
max_exact_boundary_atom_fraction,0.0,<=0.005,must_equal_0,candidate_and_proof_threshold_met_not_registered,metric_hardening_consolidation,bind_exact_atom_definition_and_raw_histogram_sha,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
max_near_boundary_band_fraction,0.002604167,<=0.005,requires_area_expectation_plus_confidence_interval,candidate_pass_proof_method_gap,metric_hardening_consolidation,bind expected band mass method and uncertainty,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
max_one_wall_positive_control_ks,0.019246436,<=0.02,<=0.01,candidate_pass_proof_gap,metric_hardening_consolidation,tighten one-wall proof threshold or expand samples,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
projection_negative_control_status,expected_fail_observed,expected_fail_observed,expected_fail_observed,candidate_and_proof_threshold_met_not_registered,metric_hardening_consolidation,bind negative-control artifact sha,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
max_expanded_wall_pileup_ratio,1.298850575,<=1.5,<=1.25,candidate_pass_proof_gap,metric_hardening_consolidation,expand or justify wall-pileup proof threshold,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
min_effective_sample_size,32768.0,>=20,effective_sample_size>=5000_or_confidence_interval_justified,candidate_and_proof_threshold_met_not_registered,stationarity_ensemble_refinement,bind stationarity ensemble source hash and external/statistical review,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
max_u_accessible_cdf_l1_to_uniform,0.0217651367188,<=0.30,<=0.04_hard_target_<=0.03,candidate_and_proof_threshold_met_not_registered,stationarity_ensemble_refinement,bind stationarity ensemble histograms and confidence intervals,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
max_x_local_norm_l1_to_uniform,0.0203979492187,<=0.30,<=0.04_hard_target_<=0.03,candidate_and_proof_threshold_met_not_registered,stationarity_ensemble_refinement,bind stationarity ensemble histograms and confidence intervals,proof_threshold_table_candidate_not_package_c_proof_registered_not_runtime,Package C proof-threshold table candidate;candidate/proof gap planning;external review context;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
