artifact,path,sha256,disposition,policy_impact,allowed_use,blocked_use
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_SCENARIO_SUMMARY_20260701.csv,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_SCENARIO_SUMMARY_20260701.csv,6e15d2f98c1ff1fcb2dd6f28e1397ce5096b0e57de79cf2228ddf95525fde580,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_OBSERVABLE_ESS_20260701.csv,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_OBSERVABLE_ESS_20260701.csv,a069b43553eeabe45b275982b0bb660a7e34f1ec13d5ed3cd4ef94c827d06a4b,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_AUTOCORRELATION_20260701.csv,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_AUTOCORRELATION_20260701.csv,f0c3a26356eb8d629abf48fe7adb03e9425ec8d210a834a2e1d55757f2903e92,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_SUBSTEP_POLICY_20260701.csv,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_SUBSTEP_POLICY_20260701.csv,a252ba3c6a5dc16f7f32d3eb2807675006faeb0751cac8ed5a01a4131393b97c,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_SOURCE_LOCK_20260701.csv,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_SOURCE_LOCK_20260701.csv,7151b40083b7b536f6b721b575e1d4c9c4804bfd370c37faefddde47f2a8bd8c,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_NO_PROOF_FIREWALL_20260701.csv,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_NO_PROOF_FIREWALL_20260701.csv,cb5b5902d4e8189c2ea687fa14c11f1a04d0c22b1ca3ff7dbeea7b9260af4048,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_STATUS_20260701.json,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_STATUS_20260701.json,833ce77ed4dc66e51d973ff4dd7a3a2d47f4c63f4de5f8b4dca3ac2614d914b6,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_REPORT_20260701.md,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_REPORT_20260701.md,216b95ebfebc230e44c0bd6f1ed13c7039b468a61da6ae3c1cb1c51b0e14b104,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
505_NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_20260701.md,reports/505_NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_20260701.md,9be48bdfe8559e0587df8ab173cd9716a1647e03d2fde70dffbf122a19d09687,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_REPORT_20260701.json,reports/joint_interface_20260701/NODI_COMSOL_PACKAGE_C_TIMESERIES_ESS_REPORT_20260701.json,7ddb3b34e3d7fa777947a45ddec4fa2d490bd45579601afb844e6bc0368d8f90,NODI_PACKAGE_C_TIMESERIES_ESS_CANDIDATE_READY_NO_PROOF_REGISTRATION,timeseries_ess_candidate_only_no_proof_registration,Package C long-run timeseries ESS/autocorrelation candidate;proof-gap hardening design;substep guard planning;no-proof-registration,Package C proof/pass registration;package_C_validation_status pass;runtime configuration;sidewall PRS/EAS numeric output;NODI runtime recomputation;COMSOL launch;.mph load;validated Brownian solver output;validated hindered diffusion;trapezoid Poiseuille solver output;fixed-pressure q_ch output;flux-weighted sampling;electrokinetic grid output;optical solver output;true W_eff;reference strength claim;detector response claim;sidewall scattering claim;route_score;winner;JRC;q_ch weighting;yield;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;production ingestion
