source_id,path,exists,sha256,claim_boundary,allowed_use,blocked_use
wet_observation_integrated_ledger_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_INTEGRATED_PROMOTION_LEDGER_WET_SURFACE_REFRESH_STATUS_20260701.json,true,0e0f277be6ab2e1d791d8ccda73160de362b01d43504239b62c47d71f5ee502b,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
wet_observation_integrated_ledger_lanes,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_INTEGRATED_PROMOTION_LEDGER_WET_SURFACE_REFRESH_PROMOTION_LANE_ROWS_20260701.csv,true,6d2640b53864f72afa77b0ccda5793e39e168b4a70d122f2c3a197203bf6149e,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_policy_wet_observation_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_ROUTE_YIELD_DETECTION_POLICY_STATUS_20260701.json,true,4d7d113671d1cbbfd05419f0cb99ac8cce405b903c484c429e2083a1bf3007f8,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_policy_wet_observation_rows,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_ROUTE_YIELD_DETECTION_POLICY_POLICY_ROWS_20260701.csv,true,88bc42e19a2f93cb92ac4e3cf83723f22cad0b45104059889f6f7f61cfa93e12,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_policy_wet_observation_blockers,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_ROUTE_YIELD_DETECTION_POLICY_BLOCKER_ROWS_20260701.csv,true,6a35e790bda36b529b39bd372217bc84ab4e33131bf5795cfa9cd5eaa62b221f,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
detector_wet_activation_rows,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_DETECTOR_WET_EVIDENCE_ACTIVATION_RUNNER_ACTIVATION_ROWS_20260701.csv,true,5e0e7f87d6634ca8121199e67c33f4909e6b39ace0de270e62f3b4cf58adcc0d,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_yield_detection_assembly_source,nodi_simulator/sidewall_route_yield_detection_assembly.py,true,a7e85d5cb6c278584e7f18106e15be7ccbe797f0b1b71586c677d5e1d799cf33,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_yield_detection_assembly_tests,tests/test_sidewall_route_yield_detection_assembly.py,true,db43b5008e2c49ddd6f95b036282493b9a4341fbaed4ba6a93a450b9313da1f5,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_yield_detection_assembly_builder,tools/audits/build_nodi_package_c_sidewall_route_yield_detection_assembly_v2.py,true,c5791dc1d92eb81b3e14b2af627ea6403134687a310bc431f137cfd0b4f0f46e,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_yield_detection_assembly_builder_tests,tests/test_nodi_package_c_sidewall_route_yield_detection_assembly_v2.py,true,c72688f46c629c7250ae1930d2b2a9d2c8f2fa396e74593f804b50bd3415679c,route_yield_detection_assembly_not_route_score_not_yield_not_detection_probability,route/yield/detection assembly coordination;next executable branch selection;rectangle and sidewall route comparison context,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
