source_id,path,exists,sha256,claim_boundary,allowed_use,blocked_use
mainline_state_update_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_MAINLINE_EXECUTION_STATE_UPDATE_STATUS_20260701.json,true,bf40f21f1a8dbfb656896a3f046a43000b65bc4274b10b3ca728a6d6ee20767c,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
mainline_route_evidence_state_rows,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_MAINLINE_EXECUTION_STATE_UPDATE_ROUTE_EVIDENCE_STATE_ROWS_20260701.csv,true,e3e6a3563869b4518009f075d574518fccd4e396bdf4f4a1fac9bccb07058121,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
route_candidate_status,reports/joint_interface_20260701/NODI_PACKAGE_C_ROUTE_YIELD_DETECTION_CANDIDATE_STATUS_20260701.json,true,2900cf3b39cbab677d87e3242c4a084543c83e8b279f52b14050e412b044970d,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
selected_annulus_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_SELECTED_ANNULUS_CONTEXT_STATUS_20260701.json,true,6039b65b78db032346f22e388c864733c8f2316c4cd65e32ec572d5970db704e,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
detector_execution_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_DETECTOR_BLANK_TRANSFER_EXECUTION_PACKET_STATUS_20260701.json,true,a877173f61283deab2438eddeb956dab2c8890d8814fcef509edbf65083c93be,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
detector_validation_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_DETECTOR_BLANK_TRANSFER_VALIDATION_HARDENING_STATUS_20260701.json,true,2e014e1fbdfe90c2499633806e5c2ab42cee646e275e6465adb6331c116232ec,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
wet_execution_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_WET_OBSERVATION_EXECUTION_PACKET_STATUS_20260701.json,true,cfb8c3abfc671313a372fd4d44b8295189c3f0ec831bf938ea37bf63f018c549,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
wet_validation_status,reports/joint_interface_20260701/NODI_PACKAGE_C_SIDEWALL_WET_SURFACE_OBSERVATION_VALIDATION_HARDENING_STATUS_20260701.json,true,7c01ee2518f8b2dc5b796798b64d80473305d69406763bc7d23147ee2319cc4c,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
closure_source,nodi_simulator/sidewall_detector_wet_route_binding_closure.py,true,b759e825f6cb0a431a32f899a09de8c2b57211b542c3926c3386ba0541777948,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
closure_tests,tests/test_sidewall_detector_wet_route_binding_closure.py,true,ee35e02fd93b255ad3f845c85741ecba24e3cad9e14944a8ec30cbac158845c2,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
closure_builder,tools/audits/build_nodi_package_c_sidewall_detector_wet_route_binding_closure.py,true,8d8c95d0fd0f04bda032257c4597bc2064e3bf3871f88d19c7aa821a5fdbdc44,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
closure_builder_tests,tests/test_nodi_package_c_sidewall_detector_wet_route_binding_closure.py,true,b0342eb6001c10e1624bfd74422f89c209dd25096d186eb231548d65d9b77fbe,detector_wet_route_binding_closure_not_route_score_not_yield_not_detection,detector/wet route-binding closure harness;accepted-evidence gap consolidation;route/yield/detection formula-binding precondition table,route_score;winner;JRC;yield;detection_probability;wet_pass_probability;clogging_rate;time_to_clog;recovery;production ingestion
