artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
status,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_STATUS_20260702.json,ba63e3cd10b0433a7aeefa062c0f46a0d2ad4ec22773dc189c84f7badd05049d,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
manifest,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_MANIFEST_20260702.csv,SELF_MANIFEST_NOT_SELF_HASHED_BY_DESIGN,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
source_lock,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_SOURCE_LOCK_20260702.csv,fe90dad88c9f63e8d0e2859fc1fcf0f1e1193d563869493a8dee84ef96e79488,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
dirty_context,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_DIRTY_CONTEXT_20260702.csv,f3afe71d05f6946e84238cfecc4e90785c6e55f7e1e51290af403e1830d9d0bc,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
answer_axis,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_ANSWER_AXIS_ROWS_20260702.csv,ee610178dc6c9b7fe63f22f8f3e6f9dee25d00f99545af37ee6fa25d1defe475,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
dimension_change,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_DIMENSION_CHANGE_ROWS_20260702.csv,6702b7a9659d2f7d88eedf63cf58567eafafef6c6af7e26bf6f32c365a6d8382,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
annulus_change,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_ANNULUS_CHANGE_ROWS_20260702.csv,a19f861adc2c965ada372405b209f8b99f84428b6c288b11422c8f1d1f292835,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
interference_change,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_INTERFERENCE_CHANGE_ROWS_20260702.csv,2e42cf77f91d8bf3e6be1825bb6a524462f6ff9ee9b61befad313c7846414117,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
alignment_checks,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_ALIGNMENT_CHECKS_20260702.csv,d173c5720f4b39159f8c88f69ea4f8c3e6462ce81c226fe613b06298589a26e4,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
failures,reports/joint_interface_20260702/NODI_SIDEWALL_DIMENSION_ANNULUS_INTERFERENCE_SYNTHESIS_FAILURES_20260702.csv,9c6dede68bea170f6b8704524891fe8a91051f2da11bf22518bfcbb94b27f009,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability
