artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
status,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_STATUS_20260702.json,77ab48c465813bdc7befa63877506625d17511bc810741ebed63be2fc8072ddc,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
integrated_rows,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_INTEGRATED_ROUTE_DIAMETER_ROWS_20260702.csv,7006b9a77792edd4d2fcf41b2b226146065595b1a2f015cee270a2d9bb76789b,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
route_summary,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_ROUTE_SUMMARY_ROWS_20260702.csv,bc997898a2ff974a776c7db6248e1b9af59bca43f6e6291efac91d460183d544,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
answer_axis,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_ANSWER_AXIS_ROWS_20260702.csv,226cdaadba2ca52d9881eaedc942c1235fcae186c108f951c0ea9b76120b2668,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
validation,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_VALIDATION_ROWS_20260702.csv,7d50e9b46ff6f9b23ed2d8c1f4200fd814990d8d02f6911379cacf8b4caf02de,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
source_lock,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_SOURCE_LOCK_20260702.csv,dbf2d5179a4853b92dc3e9932de8f17e4c6ed810001eeb5030e3e582cdea1a6e,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
dirty_context,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_DIRTY_CONTEXT_20260702.csv,cfab05a612ffc02cda2b83b5091d56eeaab984fc24ef32cd335c5682aa240305,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
failures,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_FAILURES_20260702.csv,9c6dede68bea170f6b8704524891fe8a91051f2da11bf22518bfcbb94b27f009,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
report_json,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_REPORT_20260702.json,7555c2bfb5c8f7d973d200dcb45483a152f3feaba1509628c31137d18a124177,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
manifest,reports/joint_interface_20260702/NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_MANIFEST_20260702.csv,SELF_MANIFEST_NOT_SELF_HASHED_BY_DESIGN,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
master_report,reports/596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702.md,ca17c6ef67923313c9f2cda90e81777320d68f9951cf5ffad07cd7fd1b52735d,"integrate full sparse NODI bounded-event context into sidewall dimension, selected-annulus, and interference-response update planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_full_event_dimension_annulus_response_context_not_selection
