artifact_id,path,sha256,allowed_use,blocked_use,claim_boundary
status,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_STATUS_20260702.json,b4dddcfb7da2c62e949fa30bfb2a0572b3e17eacccbe7885f7958f621c2dc3fc,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
candidate_events,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_CANDIDATE_EVENT_ROWS_20260702.csv,ca4d35b9ac0896e2b2cb273583f680d62c5200eaa2257dfc811833bda1b3efe8,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
candidate_deltas,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_CANDIDATE_DELTA_ROWS_20260702.csv,2fda7447972893aee0cac64ac37432ff1e9096459c393af9932b3bdca6c408df,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
route_envelopes,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_ROUTE_ENVELOPE_ROWS_20260702.csv,8c1d8358635603afa9d4545f8e21940647ea7a99b9bc509d858ae20e87c6ce72,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
answer_axis,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_ANSWER_AXIS_ROWS_20260702.csv,5ee5879245223c175c4fb1e1a872ca0f0c6410215f499374fab6bb3ba8b18144,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
validation,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_VALIDATION_ROWS_20260702.csv,ac2edea0d804a7562b7f90df4f6149b68610dbea6079f186d3d070920d38a367,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
source_lock,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_SOURCE_LOCK_20260702.csv,35efae48a5de732c5cadcd2cdc5dac3a8924eccc557335f4ec7e8dcaa4793849,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
dirty_context,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_DIRTY_CONTEXT_20260702.csv,e19c4b1012bf049fd7a97225a00025384d9206b38de8f0b15009a64f3c1feb8e,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
failures,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_FAILURES_20260702.csv,9c6dede68bea170f6b8704524891fe8a91051f2da11bf22518bfcbb94b27f009,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
report_json,reports/joint_interface_20260702/NODI_SIDEWALL_COMPENSATED_WIDTH_FOLLOWUP_BOUNDED_EVENTS_REPORT_20260702.json,6ad1800d9ffa3a4e42be75ac6a3f9596c7f80db7857f8233ecd36aa22acb8516,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",sidewall_compensated_width_followup_context_not_selection
